time,latitude,longitude,Effort,Catch_SWO,Catch_ALB,Catch_YFT,Catch_BET,Year,Month,Month_Name
20-May,-32,16,3100,807,129,284,255,2020,5,Mai
20-May,-33,16,1500,0,77,0,0,2020,5,Mai
20-May,-33,17,2600,252,1277,1365,193,2020,5,Mai
20-May,-34,17,11350,3473,3437,2304,428,2020,5,Mai
20-May,-34,17,1000,276,353,353,50,2020,5,Mai
20-May,-34,17,3675,1957,1423,3489,510,2020,5,Mai
20-May,-34,18,1000,304,325,216,0,2020,5,Mai
20-May,-34,18,2820,442,525,1787,42,2020,5,Mai
20-May,-35,17,1350,405,354,486,234,2020,5,Mai
20-May,-35,17,1000,225,215,678,120,2020,5,Mai
20-May,-35,18,9900,1928,1712,5305,389,2020,5,Mai
20-May,-35,18,1350,166,79,425,96,2020,5,Mai
20-May,-35,18,8000,1829,3249,3986,442,2020,5,Mai
20-May,-35,18,13770,3282,4614,6091,831,2020,5,Mai
20-May,-35,19,1100,242,106,886,0,2020,5,Mai
20-May,-35,19,1350,271,163,468,38,2020,5,Mai
20-May,-36,19,1150,0,31,415,72,2020,5,Mai
20-Jun,-30,12,1380,237,132,0,288,2020,6,Juin
20-Jun,-30,13,2755,563,426,125,502,2020,6,Juin
20-Jun,-30,14,14469,3766,2315,1139,5520,2020,6,Juin
20-Jun,-30,14,5700,1717,1170,301,2265,2020,6,Juin
20-Jun,-31,12,1380,519,0,84,120,2020,6,Juin
20-Jun,-31,13,1380,535,181,96,315,2020,6,Juin
20-Jun,-31,15,6860,1924,1024,405,1834,2020,6,Juin
20-Jun,-32,14,6860,2137,542,23,520,2020,6,Juin
20-Jun,-32,15,1380,134,41,24,36,2020,6,Juin
20-Jun,-32,16,4300,924,464,190,265,2020,6,Juin
20-Jun,-32,16,2530,968,579,177,484,2020,6,Juin
20-Jun,-32,16,1266,302,673,156,671,2020,6,Juin
20-Jun,-32,16,2600,600,662,340,936,2020,6,Juin
20-Jun,-33,16,10308,3032,1310,707,1063,2020,6,Juin
20-Jun,-33,16,25710,5472,3966,1733,2962,2020,6,Juin
20-Jun,-33,16,8060,2303,3421,2137,1587,2020,6,Juin
20-Jun,-33,16,11390,3119,5973,1479,2389,2020,6,Juin
20-Jun,-33,17,6850,1444,5179,3183,2417,2020,6,Juin
20-Jun,-33,17,5360,1464,539,501,955,2020,6,Juin
20-Jun,-33,17,3159,490,1788,1435,239,2020,6,Juin
20-Jun,-33,17,13660,2917,7806,2726,955,2020,6,Juin
20-Jun,-34,16,1600,322,85,0,70,2020,6,Juin
20-Jun,-34,17,1080,283,851,316,130,2020,6,Juin
20-Jun,-34,17,7400,2129,511,798,180,2020,6,Juin
20-Jun,-34,17,3060,921,435,345,24,2020,6,Juin
20-Jul,-30,14,9175,2430,582,429,4400,2020,7,Juillet
20-Jul,-30,15,3300,506,124,34,460,2020,7,Juillet
20-Jul,-30,15,1620,375,0,0,336,2020,7,Juillet
20-Jul,-31,14,3300,842,226,34,480,2020,7,Juillet
20-Jul,-31,15,1141,932,357,113,1500,2020,7,Juillet
20-Jul,-31,15,13395,3148,1713,1274,3887,2020,7,Juillet
20-Jul,-31,15,6510,2462,1366,1084,5694,2020,7,Juillet
20-Jul,-32,15,5570,1106,490,619,1380,2020,7,Juillet
20-Jul,-32,16,3030,1132,1311,922,3672,2020,7,Juillet
20-Jul,-32,16,10085,2559,2669,1147,5016,2020,7,Juillet
20-Jul,-32,16,1137,187,0,313,800,2020,7,Juillet
20-Jul,-32,16,2970,1028,358,312,1512,2020,7,Juillet
20-Jul,-33,16,9250,805,1244,997,1898,2020,7,Juillet
20-Jul,-33,16,22000,4197,5266,3102,6116,2020,7,Juillet
20-Jul,-33,16,9130,1415,1695,1600,3548,2020,7,Juillet
20-Jul,-33,16,7356,1642,1209,1150,930,2020,7,Juillet
20-Jul,-33,17,1250,142,99,283,168,2020,7,Juillet
20-Jul,-33,17,5255,596,316,515,196,2020,7,Juillet
20-Jul,-33,17,1171,199,279,234,742,2020,7,Juillet
20-Jul,-33,17,4200,1056,1015,1489,1170,2020,7,Juillet
20-Jul,-34,16,1020,141,0,0,0,2020,7,Juillet
20-Jul,-34,16,986,96,55,0,40,2020,7,Juillet
20-Jul,-34,17,8360,759,403,211,259,2020,7,Juillet
20-Jul,-34,17,823,0,0,82,150,2020,7,Juillet
20-Jul,-34,17,2900,370,486,489,1578,2020,7,Juillet
20-Jul,-34,18,5630,295,1002,322,785,2020,7,Juillet
20-Jul,-35,17,2285,677,177,252,20,2020,7,Juillet
20-Jul,-35,17,2269,126,42,72,100,2020,7,Juillet
20-Jul,-35,18,12850,997,4949,416,3242,2020,7,Juillet
20-Jul,-35,19,1272,54,1174,315,372,2020,7,Juillet
20-Jul,-35,19,2900,0,852,90,790,2020,7,Juillet
20-Jul,-35,19,1193,277,879,885,696,2020,7,Juillet
20-Jul,-35,19,2000,238,1020,333,5577,2020,7,Juillet
20-Jul,-36,19,2065,753,1034,1153,2808,2020,7,Juillet
20-Jul,-36,19,2418,76,1009,586,2469,2020,7,Juillet
20-Jul,-36,19,9850,1749,4491,4254,16954,2020,7,Juillet
20-Aug,-30,14,1450,0,1130,0,2000,2020,8,Ao?t
20-Aug,-30,15,2900,197,1300,0,1400,2020,8,Ao?t
20-Aug,-31,14,1300,132,85,57,0,2020,8,Ao?t
20-Aug,-31,15,3160,283,684,45,450,2020,8,Ao?t
20-Aug,-31,15,4050,210,480,85,550,2020,8,Ao?t
20-Aug,-31,16,1300,66,158,136,750,2020,8,Ao?t
20-Aug,-32,15,2900,467,85,0,75,2020,8,Ao?t
20-Aug,-32,16,1500,0,390,0,200,2020,8,Ao?t
20-Aug,-32,16,8080,852,3091,162,4694,2020,8,Ao?t
20-Aug,-33,16,2115,163,744,0,952,2020,8,Ao?t
20-Aug,-33,16,23400,1578,9116,301,11530,2020,8,Ao?t
20-Aug,-33,16,4637,419,2718,64,3430,2020,8,Ao?t
20-Aug,-33,17,3075,120,2681,145,2968,2020,8,Ao?t
20-Aug,-33,17,3880,447,585,219,586,2020,8,Ao?t
20-Aug,-33,17,1012,104,565,81,1022,2020,8,Ao?t
20-Aug,-34,15,1460,26,260,23,156,2020,8,Ao?t
20-Aug,-34,16,2200,454,266,130,500,2020,8,Ao?t
20-Aug,-34,17,9580,1155,2149,1009,846,2020,8,Ao?t
20-Aug,-34,18,800,54,177,186,336,2020,8,Ao?t
20-Aug,-34,18,1460,95,544,142,288,2020,8,Ao?t
20-Aug,-34,18,653,66,95,133,200,2020,8,Ao?t
20-Aug,-35,15,1400,0,114,130,650,2020,8,Ao?t
20-Aug,-35,17,2840,395,842,157,332,2020,8,Ao?t
20-Aug,-35,18,13495,1390,2651,1868,6548,2020,8,Ao?t
20-Aug,-35,18,693,0,0,0,475,2020,8,Ao?t
20-Aug,-35,18,1700,0,0,294,465,2020,8,Ao?t
20-Aug,-35,19,5800,316,762,1355,2620,2020,8,Ao?t
20-Aug,-35,19,1006,0,0,211,169,2020,8,Ao?t
20-Aug,-35,19,3870,214,701,2557,5194,2020,8,Ao?t
20-Aug,-35,19,1100,26,0,116,434,2020,8,Ao?t
20-Aug,-36,18,1380,287,599,255,572,2020,8,Ao?t
20-Aug,-36,19,2400,221,470,2780,3680,2020,8,Ao?t
20-Aug,-36,19,1440,153,185,588,400,2020,8,Ao?t
20-Aug,-36,19,2357,538,1328,4644,854,2020,8,Ao?t
20-Aug,-36,19,7600,1658,2407,9683,6132,2020,8,Ao?t
20-Aug,-30,14,8330,579,2995,96,4000,2020,8,Ao?t
20-Sep,-30,14,16800,2113,10775,145,8480,2020,9,Septembre
20-Sep,-30,15,13605,611,6212,23,6350,2020,9,Septembre
20-Sep,-30,15,13460,743,6362,199,4210,2020,9,Septembre
20-Sep,-31,15,10140,489,5069,288,1982,2020,9,Septembre
20-Sep,-32,15,1380,110,70,42,84,2020,9,Septembre
20-Sep,-32,16,1450,0,139,0,290,2020,9,Septembre
20-Sep,-32,16,12740,580,5552,556,4707,2020,9,Septembre
20-Sep,-33,16,820,59,35,0,312,2020,9,Septembre
20-Sep,-33,16,9900,526,1394,486,2359,2020,9,Septembre
20-Sep,-33,16,2095,116,520,167,890,2020,9,Septembre
20-Sep,-33,16,1600,145,200,54,689,2020,9,Septembre
20-Sep,-33,17,1380,209,290,42,384,2020,9,Septembre
20-Sep,-34,16,1380,496,94,0,24,2020,9,Septembre
20-Sep,-34,16,1693,289,35,0,52,2020,9,Septembre
20-Sep,-34,17,7060,635,351,180,283,2020,9,Septembre
20-Sep,-34,17,1438,172,174,0,26,2020,9,Septembre
20-Sep,-35,16,2810,167,66,49,120,2020,9,Septembre
20-Sep,-35,17,1467,222,96,54,182,2020,9,Septembre
20-Sep,-35,17,1440,37,16,35,72,2020,9,Septembre
20-Sep,-35,18,4302,372,827,739,310,2020,9,Septembre
20-Sep,-35,18,100,0,113,40,50,2020,9,Septembre
20-Sep,-35,18,4837,405,640,848,336,2020,9,Septembre
20-Sep,-35,18,3716,117,179,270,65,2020,9,Septembre
20-Sep,-35,19,895,66,0,0,142,2020,9,Septembre
20-Sep,-35,19,2306,305,499,768,420,2020,9,Septembre
20-Sep,-35,19,5270,132,45,989,564,2020,9,Septembre
20-Sep,-36,16,1620,125,41,0,650,2020,9,Septembre
20-Sep,-36,18,1340,176,0,190,72,2020,9,Septembre
20-Sep,-36,19,2116,299,271,1138,420,2020,9,Septembre
20-Sep,-36,19,5660,789,984,965,532,2020,9,Septembre
20-Sep,-36,19,2518,722,1177,1670,1274,2020,9,Septembre
20-Sep,-36,19,16010,1712,3696,9399,4591,2020,9,Septembre
20-Oct,-30,14,20000,857,10768,162,2300,2020,10,Octobre
20-Oct,-30,15,3430,92,542,79,1500,2020,10,Octobre
20-Oct,-30,15,9000,274,1729,40,2480,2020,10,Octobre
20-Oct,-31,15,5760,0,1177,0,290,2020,10,Octobre
20-Oct,-32,16,4230,59,411,0,145,2020,10,Octobre
20-Oct,-33,16,1350,171,85,0,30,2020,10,Octobre
20-Oct,-34,16,7200,178,328,79,600,2020,10,Octobre
20-Oct,-34,16,4260,268,243,92,266,2020,10,Octobre
20-Oct,-34,17,3600,145,68,345,140,2020,10,Octobre
20-Oct,-34,17,6660,698,572,5564,318,2020,10,Octobre
20-Oct,-35,18,1350,118,0,66,10,2020,10,Octobre
20-Oct,-35,19,2680,114,0,1614,280,2020,10,Octobre
20-Oct,-35,19,2171,305,50,547,252,2020,10,Octobre
20-Oct,-36,18,1380,258,46,49,62,2020,10,Octobre
20-Oct,-36,19,9173,2226,394,4387,535,2020,10,Octobre
20-Oct,-36,19,8980,1427,445,2574,127,2020,10,Octobre
20-Oct,-36,19,10838,1971,989,2710,476,2020,10,Octobre
20-Oct,-36,19,3414,710,614,5200,728,2020,10,Octobre
20-Nov,-30,14,10250,395,4929,0,505,2020,11,Novembre
20-Nov,-30,14,25828,1319,15428,175,1175,2020,11,Novembre
20-Nov,-30,15,16226,204,9711,0,570,2020,11,Novembre
20-Nov,-30,15,13428,120,11470,42,1121,2020,11,Novembre
20-Nov,-31,14,4020,0,4121,0,614,2020,11,Novembre
20-Nov,-31,15,19152,848,10666,40,750,2020,11,Novembre
20-Nov,-32,15,1500,0,85,0,60,2020,11,Novembre
20-Nov,-33,14,2760,181,95,0,30,2020,11,Novembre
20-Nov,-33,16,2400,0,151,61,108,2020,11,Novembre
20-Nov,-34,17,1700,217,45,45,50,2020,11,Novembre
20-Nov,-34,17,5240,201,355,1363,205,2020,11,Novembre
20-Nov,-34,18,1157,176,0,179,78,2020,11,Novembre
20-Nov,-34,18,2383,167,67,676,42,2020,11,Novembre
20-Nov,-35,18,3040,37,101,2677,42,2020,11,Novembre
20-Nov,-35,18,1200,0,0,450,70,2020,11,Novembre
20-Nov,-35,18,1257,0,155,362,0,2020,11,Novembre
20-Nov,-35,18,3510,239,0,1289,13,2020,11,Novembre
20-Nov,-35,19,1272,0,16,94,0,2020,11,Novembre
20-Nov,-36,18,983,197,0,164,0,2020,11,Novembre
20-Nov,-36,18,983,187,0,0,70,2020,11,Novembre
20-Nov,-36,18,1620,59,0,368,24,2020,11,Novembre
20-Nov,-36,19,950,109,18,259,70,2020,11,Novembre
20-Nov,-36,19,1770,251,47,932,140,2020,11,Novembre
20-Nov,-36,19,5386,299,0,758,73,2020,11,Novembre
20-Dec,-31,15,14424,0,4063,115,985,2020,12,D¨¦cembre
20-Dec,-32,15,1512,0,0,0,20,2020,12,D¨¦cembre
21-Jan,-35,19,780,0,0,211,0,2021,1,Janvier
21-Feb,-35,19,1140,0,55,0,0,2021,2,F¨¦vrier
21-Feb,-36,19,2098,936,410,477,0,2021,2,F¨¦vrier
21-Feb,-36,19,2640,224,363,580,0,2021,2,F¨¦vrier
21-Feb,-36,19,3196,1048,271,216,0,2021,2,F¨¦vrier
21-Feb,-36,19,7110,2731,680,1275,0,2021,2,F¨¦vrier
21-Feb,-36,19,7110,2731,680,1275,0,2021,2,F¨¦vrier
21-Mar,-30,12,2880,819,1549,297,699,2021,3,Mars
21-Mar,-32,16,1100,0,61,61,18,2021,3,Mars
21-Mar,-33,16,1000,50,0,110,14,2021,3,Mars
21-Mar,-33,16,1230,163,73,0,0,2021,3,Mars
21-Mar,-33,17,1270,0,153,173,0,2021,3,Mars
21-Mar,-33,17,3310,142,54,359,14,2021,3,Mars
21-Mar,-34,17,1260,264,0,69,0,2021,3,Mars
21-Mar,-34,17,800,92,226,0,0,2021,3,Mars
21-Mar,-35,18,1627,156,0,54,28,2021,3,Mars
21-Mar,-35,18,1020,0,172,250,0,2021,3,Mars
21-Mar,-35,18,704,0,0,54,0,2021,3,Mars
21-Mar,-35,18,800,24,0,0,15,2021,3,Mars
21-Mar,-35,19,1035,0,0,76,0,2021,3,Mars
21-Mar,-35,19,929,101,379,54,42,2021,3,Mars
21-Mar,-35,19,1200,462,186,79,30,2021,3,Mars
21-Mar,-36,19,7490,1184,147,514,110,2021,3,Mars
21-Mar,-36,19,2101,137,0,72,14,2021,3,Mars
21-Mar,-36,19,1160,53,61,0,15,2021,3,Mars
21-Apr,-29,11,13500,3673,5971,676,6079,2021,4,Avril
21-Apr,-30,12,6000,350,3410,419,1032,2021,4,Avril
21-Apr,-30,14,960,0,81,128,98,2021,4,Avril
21-Apr,-30,14,2019,24,55,0,28,2021,4,Avril
21-Apr,-30,14,2250,121,0,49,204,2021,4,Avril
21-Apr,-30,15,1156,0,0,0,0,2021,4,Avril
21-Apr,-31,11,1500,259,217,123,456,2021,4,Avril
21-Apr,-31,14,1076,210,0,60,168,2021,4,Avril
21-Apr,-31,15,1095,170,185,49,126,2021,4,Avril
21-Apr,-31,15,894,216,0,44,70,2021,4,Avril
21-Apr,-31,15,4140,2019,1347,519,1169,2021,4,Avril
21-Apr,-32,15,984,650,147,69,238,2021,4,Avril
21-Apr,-32,15,2400,726,0,108,262,2021,4,Avril
21-Apr,-32,16,4707,1032,499,513,784,2021,4,Avril
21-Apr,-32,16,4149,1220,307,316,1540,2021,4,Avril
21-Apr,-32,16,1550,707,1150,0,520,2021,4,Avril
21-Apr,-33,16,9450,3182,1294,1107,7125,2021,4,Avril
21-Apr,-33,16,991,345,0,0,534,2021,4,Avril
21-Apr,-33,17,4560,398,736,203,1240,2021,4,Avril
21-Apr,-34,17,1260,88,363,106,36,2021,4,Avril
21-Apr,-35,18,3100,263,886,2126,812,2021,4,Avril
21-Apr,-35,18,1580,79,305,607,72,2021,4,Avril
21-Apr,-35,19,3024,443,618,955,430,2021,4,Avril
21-Apr,-35,19,3521,116,1968,512,224,2021,4,Avril
21-Apr,-35,19,1550,172,843,365,72,2021,4,Avril
21-Apr,-36,19,1200,322,184,216,56,2021,4,Avril
21-Apr,-36,19,4284,609,685,1589,1475,2021,4,Avril
21-Apr,-36,19,1270,132,279,172,48,2021,4,Avril
21-May,-29,11,12643,3320,2339,605,2130,2021,5,Mai
21-May,-29,11,12000,3841,4414,2202,3950,2021,5,Mai
21-May,-30,14,11508,1160,892,914,2117,2021,5,Mai
21-May,-30,15,3250,1006,113,79,160,2021,5,Mai
21-May,-30,15,4140,704,40,105,368,2021,5,Mai
21-May,-31,13,4404,707,290,463,978,2021,5,Mai
21-May,-31,14,3170,755,170,295,350,2021,5,Mai
21-May,-31,15,2440,722,377,338,3164,2021,5,Mai
21-May,-31,15,24082,5648,2225,1949,7715,2021,5,Mai
21-May,-31,15,9009,2033,1572,2009,2993,2021,5,Mai
21-May,-31,16,3190,1323,573,88,3454,2021,5,Mai
21-May,-32,13,1512,155,59,367,702,2021,5,Mai
21-May,-32,14,3012,894,186,146,961,2021,5,Mai
21-May,-32,15,1200,467,115,180,410,2021,5,Mai
21-May,-33,16,4400,943,731,426,2700,2021,5,Mai
21-May,-33,16,1770,585,260,73,150,2021,5,Mai
21-May,-33,16,7464,2158,1262,1277,3200,2021,5,Mai
21-May,-33,17,1600,335,90,192,120,2021,5,Mai
21-May,-33,17,12000,1316,2443,3584,3950,2021,5,Mai
21-May,-34,15,1000,297,34,0,10,2021,5,Mai
21-May,-34,16,3000,1332,616,492,1900,2021,5,Mai
21-May,-34,17,13310,2101,2217,1462,3140,2021,5,Mai
21-May,-35,18,1150,24,576,108,84,2021,5,Mai
21-May,-35,18,1121,0,137,16,56,2021,5,Mai
21-May,-35,18,1400,29,0,0,96,2021,5,Mai
21-May,-35,19,1400,59,105,189,50,2021,5,Mai
21-May,-36,19,1154,79,0,18,0,2021,5,Mai
21-May,-36,19,1123,29,0,0,56,2021,5,Mai
21-Jun,-27,10,3000,433,3069,809,2842,2021,6,Juin
21-Jun,-27,11,1500,450,615,391,1302,2021,6,Juin
21-Jun,-28,10,2880,446,936,525,1336,2021,6,Juin
21-Jun,-28,11,3000,416,664,627,1996,2021,6,Juin
21-Jun,-29,11,3000,634,531,304,616,2021,6,Juin
21-Jun,-30,14,1100,149,158,180,294,2021,6,Juin
21-Jun,-30,14,17950,7499,2350,393,3740,2021,6,Juin
21-Jun,-31,15,100,46,0,0,0,2021,6,Juin
21-Jun,-31,15,1300,64,153,0,84,2021,6,Juin
21-Jun,-31,15,5550,1841,641,85,430,2021,6,Juin
21-Jun,-31,15,3559,748,192,296,1110,2021,6,Juin
21-Jun,-31,16,1300,256,40,113,540,2021,6,Juin
21-Jun,-32,15,1250,270,77,57,60,2021,6,Juin
21-Jun,-32,16,2000,266,134,44,448,2021,6,Juin
21-Jun,-32,16,2600,487,124,99,1295,2021,6,Juin
21-Jun,-32,16,2472,187,88,66,165,2021,6,Juin
21-Jun,-32,16,6042,778,1086,198,3778,2021,6,Juin
21-Jun,-33,14,2700,322,466,307,3055,2021,6,Juin
21-Jun,-33,16,15820,3364,2869,1356,7830,2021,6,Juin
21-Jun,-33,16,20300,2957,3050,1407,7036,2021,6,Juin
21-Jun,-32,16,6042,778,1086,198,3778,2021,6,Juin
21-Jun,-33,14,2700,322,466,307,3055,2021,6,Juin
21-Jun,-33,16,15820,3364,2869,1356,7830,2021,6,Juin
21-Jun,-33,16,20300,2957,3050,1407,7036,2021,6,Juin
21-Jun,-33,16,1291,162,192,125,900,2021,6,Juin
21-Jun,-33,16,1550,125,711,554,1377,2021,6,Juin
21-Jun,-33,17,3220,1144,633,249,1730,2021,6,Juin
21-Jun,-33,17,4500,287,888,976,2440,2021,6,Juin
21-Jun,-34,15,2600,333,401,558,980,2021,6,Juin
21-Jun,-34,17,20061,3537,4028,2705,3811,2021,6,Juin
21-Jun,-34,17,1700,78,101,597,1479,2021,6,Juin
21-Jun,-35,16,1764,0,863,1309,1092,2021,6,Juin
21-Jul,-28,10,1380,213,340,0,532,2021,7,Juillet
21-Jul,-30,14,12800,2610,3859,51,3995,2021,7,Juillet
21-Jul,-30,14,8450,1784,2217,0,4300,2021,7,Juillet
21-Jul,-31,13,500,327,128,0,350,2021,7,Juillet
21-Jul,-31,14,7500,1423,1799,381,2450,2021,7,Juillet
21-Jul,-31,15,1600,592,85,0,40,2021,7,Juillet
21-Jul,-31,15,13575,3353,2580,27,2905,2021,7,Juillet
21-Jul,-32,15,15450,3139,2215,386,4630,2021,7,Juillet
21-Jul,-32,16,1400,195,182,0,924,2021,7,Juillet
21-Jul,-32,16,1700,39,45,0,335,2021,7,Juillet
21-Jul,-32,16,1710,300,180,0,1156,2021,7,Juillet
21-Jul,-33,14,2544,314,140,0,1170,2021,7,Juillet
21-Jul,-33,15,1250,421,142,0,50,2021,7,Juillet
21-Jul,-33,16,9245,1598,739,0,2902,2021,7,Juillet
21-Jul,-33,16,1300,252,351,73,150,2021,7,Juillet
21-Jul,-33,16,1234,0,146,0,405,2021,7,Juillet
21-Jul,-33,16,1620,116,63,0,1683,2021,7,Juillet
21-Jul,-33,17,1600,84,73,25,2227,2021,7,Juillet
21-Jul,-34,16,3800,949,611,186,870,2021,7,Juillet
21-Jul,-34,17,4846,878,426,122,1370,2021,7,Juillet
21-Jul,-34,17,51659,5015,17001,2596,24135,2021,7,Juillet
21-Jul,-34,17,6253,956,1032,136,1805,2021,7,Juillet
21-Jul,-34,17,3378,172,312,64,1021,2021,7,Juillet
21-Jul,-34,18,4273,309,528,197,3008,2021,7,Juillet
21-Jul,-34,18,2700,469,762,542,2052,2021,7,Juillet
21-Jul,-34,18,2368,295,259,95,1095,2021,7,Juillet
21-Jul,-34,18,3373,596,414,310,4452,2021,7,Juillet
21-Jul,-35,18,7573,533,1879,411,10155,2021,7,Juillet
21-Jul,-35,18,4380,1372,1045,444,1736,2021,7,Juillet
21-Jul,-35,18,5617,373,1207,560,7150,2021,7,Juillet
21-Jul,-35,18,13498,1615,2275,859,20503,2021,7,Juillet
21-Aug,-30,13,1250,46,345,0,230,2021,8,Ao?t
21-Aug,-30,14,11080,1453,4972,147,2773,2021,8,Ao?t
21-Aug,-30,14,1250,145,164,0,60,2021,8,Ao?t
21-Aug,-30,15,1600,132,463,73,280,2021,8,Ao?t
21-Aug,-30,15,1500,342,294,0,180,2021,8,Ao?t
21-Aug,-31,15,4800,519,1855,120,1440,2021,8,Ao?t
21-Aug,-31,15,2800,313,209,0,88,2021,8,Ao?t
21-Aug,-31,15,5416,250,1826,108,2493,2021,8,Ao?t
21-Aug,-31,15,7563,923,2657,35,2048,2021,8,Ao?t
21-Aug,-32,15,5947,493,1788,57,1400,2021,8,Ao?t
21-Aug,-32,15,5450,827,1235,0,413,2021,8,Ao?t
21-Aug,-32,15,1465,166,435,44,769,2021,8,Ao?t
21-Aug,-32,16,8065,454,2017,0,1677,2021,8,Ao?t
21-Aug,-32,16,5950,99,2135,198,1300,2021,8,Ao?t
21-Aug,-32,16,2562,88,286,0,195,2021,8,Ao?t
21-Aug,-32,16,9040,672,1933,174,2576,2021,8,Ao?t
21-Aug,-33,16,15316,256,7013,385,7075,2021,8,Ao?t
21-Aug,-33,16,2379,76,160,0,195,2021,8,Ao?t
21-Aug,-33,17,1248,95,88,0,135,2021,8,Ao?t
21-Aug,-33,17,12716,978,6554,537,9027,2021,8,Ao?t
21-Aug,-34,15,1380,0,164,0,10,2021,8,Ao?t
21-Aug,-34,17,3200,584,444,49,200,2021,8,Ao?t
21-Aug,-34,18,1600,0,209,181,400,2021,8,Ao?t
21-Aug,-35,16,1400,89,304,49,200,2021,8,Ao?t
21-Aug,-35,17,4300,490,499,105,350,2021,8,Ao?t
21-Aug,-35,18,1460,235,128,0,377,2021,8,Ao?t
21-Aug,-35,18,29886,856,4050,3314,9652,2021,8,Ao?t
21-Aug,-35,18,2355,24,334,44,1305,2021,8,Ao?t
21-Aug,-35,18,3420,185,423,54,2123,2021,8,Ao?t
21-Aug,-35,19,1473,71,278,18,660,2021,8,Ao?t
21-Aug,-35,19,1600,160,622,84,348,2021,8,Ao?t
21-Aug,-36,17,1400,179,38,184,160,2021,8,Ao?t
21-Aug,-36,18,3926,452,527,617,669,2021,8,Ao?t
21-Aug,-36,19,8446,1631,1720,1231,975,2021,8,Ao?t
21-Sep,-30,14,4590,0,4050,103,756,2021,9,Septembre
21-Sep,-30,15,9227,477,9438,40,1101,2021,9,Septembre
21-Sep,-31,13,3000,0,983,68,220,2021,9,Septembre
21-Sep,-31,14,3024,550,131,0,145,2021,9,Septembre
21-Sep,-31,15,2592,187,679,0,150,2021,9,Septembre
21-Sep,-32,15,2780,0,266,0,20,2021,9,Septembre
21-Sep,-32,16,4500,79,1028,0,200,2021,9,Septembre
21-Sep,-33,16,10,250,80,0,40,2021,9,Septembre
21-Sep,-34,16,1512,147,168,146,55,2021,9,Septembre
21-Sep,-34,17,1345,0,140,40,345,2021,9,Septembre
21-Sep,-34,17,4541,1069,1058,836,389,2021,9,Septembre
21-Sep,-34,17,1317,125,0,0,120,2021,9,Septembre
21-Sep,-34,17,1890,59,206,44,65,2021,9,Septembre
21-Sep,-34,18,1800,46,297,49,20,2021,9,Septembre
21-Sep,-35,16,1500,92,69,61,130,2021,9,Septembre
21-Sep,-35,17,7036,609,979,4815,830,2021,9,Septembre
21-Sep,-35,18,6914,383,311,1667,359,2021,9,Septembre
21-Sep,-35,18,4846,129,290,2033,315,2021,9,Septembre
21-Sep,-35,18,11153,1868,130,6230,120,2021,9,Septembre
21-Sep,-35,18,11091,1429,1920,4320,728,2021,9,Septembre
21-Sep,-35,19,3822,919,1351,2867,56,2021,9,Septembre
21-Sep,-35,19,2500,1177,492,2333,110,2021,9,Septembre
21-Sep,-35,19,898,431,0,210,15,2021,9,Septembre
21-Sep,-35,19,4372,1235,323,4656,484,2021,9,Septembre
21-Sep,-36,17,1000,1335,294,713,150,2021,9,Septembre
21-Sep,-36,18,1500,146,46,164,45,2021,9,Septembre
21-Sep,-36,19,1740,855,170,1661,160,2021,9,Septembre
21-Sep,-36,19,7730,1377,985,4349,190,2021,9,Septembre
21-Oct,-30,14,5400,408,910,44,140,2021,10,Octobre
21-Oct,-30,15,16530,1443,8287,49,896,2021,10,Octobre
21-Oct,-31,15,7900,593,3025,224,270,2021,10,Octobre
21-Oct,-31,16,3000,138,1897,0,24,2021,10,Octobre
21-Oct,-32,15,3000,304,564,0,45,2021,10,Octobre
21-Oct,-32,16,5858,204,2364,205,464,2021,10,Octobre
21-Oct,-32,16,5981,347,4254,310,683,2021,10,Octobre
21-Oct,-32,16,5578,897,5154,984,833,2021,10,Octobre
21-Oct,-32,16,3250,393,1793,90,80,2021,10,Octobre
21-Oct,-33,16,4826,224,695,507,428,2021,10,Octobre
21-Oct,-33,16,1040,0,55,60,40,2021,10,Octobre
21-Oct,-33,16,3614,60,1402,557,330,2021,10,Octobre
21-Oct,-33,16,5980,196,3119,1180,865,2021,10,Octobre
21-Oct,-33,17,650,0,66,0,0,2021,10,Octobre
21-Oct,-33,17,1282,0,675,72,135,2021,10,Octobre
21-Oct,-34,16,1512,132,59,306,34,2021,10,Octobre
21-Oct,-34,17,1840,1348,1363,1779,220,2021,10,Octobre
21-Oct,-34,17,10445,1448,1055,3057,553,2021,10,Octobre
21-Oct,-34,17,2124,759,1989,1748,75,2021,10,Octobre
21-Oct,-34,17,4134,619,1286,2785,150,2021,10,Octobre
21-Oct,-34,18,1800,158,158,532,70,2021,10,Octobre
21-Oct,-35,18,5235,1014,202,4187,110,2021,10,Octobre
21-Oct,-35,18,6780,1255,1156,5787,336,2021,10,Octobre
21-Oct,-35,18,6427,1253,198,3557,420,2021,10,Octobre
21-Oct,-35,18,6762,2326,316,6764,240,2021,10,Octobre
21-Oct,-35,19,1263,339,0,452,100,2021,10,Octobre
21-Oct,-36,19,3540,442,416,5014,204,2021,10,Octobre
21-Nov,-35,19,6312,500,79,7138,888,2021,11,Novembre
21-Nov,-36,19,7577,899,145,4854,506,2021,11,Novembre
21-Nov,-36,19,6700,834,445,12014,218,2021,11,Novembre
21-Nov,-36,19,7320,583,358,5664,585,2021,11,Novembre
