time,longitude,latitude,EA1,SSH1,Radius1,U1,track1,c1,Year,Month,RNL1
8/7/2017,11,-29,0.0064,-0.05,27900,0.0922,505188,0.0922,2017,8,1
8/6/2017,10,-39,0.022,-0.054,29050,0.1829,505193,0.1829,2017,8,1
8/7/2017,10,-39,0.0246,-0.044,31300,0.1764,505193,0.1764,2017,8,1
8/8/2017,10,-39,0.0207,-0.04,34600,0.1628,505193,0.1628,2017,8,1
8/10/2017,0,-25,0.008,-0.014,32050,0.0594,505411,0.0594,2017,8,1
8/11/2017,0,-25,0.0089,-0.012,35700,0.0624,505411,0.0624,2017,8,1
8/12/2017,0,-25,0.0127,-0.008,48600,0.063,505411,0.0593,2017,8,1.0623946037099494
8/13/2017,0,-25,0.0098,-0.01,41100,0.0602,505411,0.0602,2017,8,1
8/14/2017,0,-25,0.0084,-0.012,33150,0.06,505411,0.06,2017,8,1
8/11/2017,12,-35,0.038,-0.026,30500,0.2681,505485,0.2681,2017,8,1
8/12/2017,12,-34,0.0504,-0.026,39350,0.3016,505485,0.3016,2017,8,1
8/13/2017,12,-34,0.0678,-0.028,44900,0.3317,505485,0.3317,2017,8,1
8/14/2017,12,-34,0.0719,-0.028,51300,0.342,505485,0.3339,2017,8,1.0242587601078168
8/15/2017,12,-34,0.0745,-0.028,53900,0.3422,505485,0.3307,2017,8,1.0347747202902933
8/16/2017,12,-34,0.0755,-0.028,55250,0.3298,505485,0.3188,2017,8,1.034504391468005
8/17/2017,12,-34,0.0734,-0.028,63050,0.3124,505485,0.2779,2017,8,1.124145376034545
8/18/2017,11,-34,0.0407,-0.05,44300,0.283,505485,0.2786,2017,8,1.0157932519741564
8/19/2017,10,-18,0.0084,-0.02,35450,0.0796,505989,0.0796,2017,8,1
8/20/2017,10,-18,0.0083,-0.018,40550,0.0762,505989,0.0762,2017,8,1
8/21/2017,10,-18,0.0106,-0.016,48250,0.0757,505989,0.0746,2017,8,1.014745308310992
8/22/2017,10,-18,0.007,-0.018,38600,0.0699,505989,0.0699,2017,8,1
8/20/2017,10,-34,0.0248,-0.094,45250,0.1545,506078,0.1504,2017,8,1.0272606382978724
8/21/2017,10,-34,0.041,-0.102,48000,0.1983,506078,0.1932,2017,8,1.0263975155279503
8/22/2017,10,-34,0.0462,-0.108,48700,0.2174,506078,0.2138,2017,8,1.0168381665107578
8/23/2017,10,-34,0.0507,-0.114,49300,0.2301,506078,0.2245,2017,8,1.024944320712695
8/24/2017,9,-34,0.0441,-0.12,47050,0.2299,506078,0.2271,2017,8,1.0123293703214442
8/25/2017,9,-34,0.0388,-0.12,46450,0.2228,506078,0.2214,2017,8,1.0063233965672989
8/26/2017,9,-34,0.0242,-0.124,41900,0.1914,506078,0.1914,2017,8,1
8/27/2017,9,-34,0.0198,-0.124,37850,0.1746,506078,0.1746,2017,8,1
8/21/2017,0,-35,0.0104,-0.06,37450,0.0813,506132,0.0813,2017,8,1
8/22/2017,0,-35,0.0096,-0.062,36450,0.0784,506132,0.0784,2017,8,1
8/23/2017,0,-35,0.0114,-0.062,42200,0.0858,506132,0.0858,2017,8,1
8/24/2017,0,-35,0.013,-0.062,48800,0.0871,506132,0.0871,2017,8,1
8/25/2017,0,-35,0.0127,-0.064,44050,0.0944,506132,0.0944,2017,8,1
8/26/2017,0,-35,0.0107,-0.066,39700,0.0934,506132,0.0934,2017,8,1
8/21/2017,13,-40,0.0124,-0.082,33300,0.1021,506141,0.1021,2017,8,1
8/22/2017,13,-40,0.0238,-0.094,33950,0.1243,506141,0.1243,2017,8,1
8/23/2017,13,-40,0.0147,-0.108,29400,0.1115,506141,0.1115,2017,8,1
8/24/2017,13,-40,0.0123,-0.114,28000,0.1198,506141,0.1198,2017,8,1
8/22/2017,4,-25,0.0068,-0.046,39100,0.0833,506200,0.0833,2017,8,1
8/23/2017,4,-25,0.0084,-0.044,35500,0.0883,506200,0.0883,2017,8,1
8/24/2017,4,-25,0.0104,-0.042,40300,0.085,506200,0.085,2017,8,1
8/25/2017,4,-25,0.0102,-0.042,38400,0.0813,506200,0.0813,2017,8,1
8/23/2017,10,-37,0.0352,-0.072,50100,0.1817,506273,0.1795,2017,8,1.0122562674094708
8/24/2017,9,-37,0.0383,-0.078,51400,0.2076,506273,0.2041,2017,8,1.0171484566389024
8/25/2017,9,-37,0.0392,-0.086,47400,0.2174,506273,0.2174,2017,8,1
8/26/2017,9,-37,0.0391,-0.092,46250,0.2005,506273,0.2005,2017,8,1
8/27/2017,9,-37,0.0312,-0.094,40400,0.1676,506273,0.1669,2017,8,1.0041941282204914
8/28/2017,9,-37,0.0316,-0.094,36350,0.1765,506273,0.1765,2017,8,1
8/29/2017,9,-37,0.0265,-0.094,37900,0.1661,506273,0.1661,2017,8,1
8/30/2017,9,-36,0.0242,-0.098,40400,0.1591,506273,0.1591,2017,8,1
8/24/2017,11,-37,0.0336,-0.092,36600,0.1869,506346,0.1855,2017,8,1.0075471698113208
8/25/2017,11,-36,0.0256,-0.094,33050,0.1892,506346,0.1892,2017,8,1
8/26/2017,11,-37,0.0203,-0.092,39850,0.1604,506346,0.1574,2017,8,1.0190597204574332
8/27/2017,11,-37,0.0211,-0.093,37100,0.1616,506346,0,2017,8,
8/28/2017,11,-37,0.0219,-0.094,34350,0.1629,506346,0.1629,2017,8,1
8/29/2017,10,-37,0.0226,-0.093,33650,0.1616,506346,0,2017,8,
8/30/2017,10,-37,0.0234,-0.092,32950,0.1604,506346,0.1604,2017,8,1
8/31/2017,10,-37,0.0229,-0.088,36900,0.1441,506346,0.1441,2017,8,1
9/1/2017,10,-37,0.0167,-0.096,30500,0.1375,506346,0.1375,2017,9,1
8/26/2017,4,-30,0.0142,-0.032,31450,0.1101,506449,0.1101,2017,8,1
8/27/2017,4,-30,0.0151,-0.032,30000,0.1114,506449,0.1114,2017,8,1
8/28/2017,4,-30,0.0193,-0.028,34450,0.1101,506449,0.1101,2017,8,1
8/29/2017,4,-30,0.0187,-0.028,33950,0.1129,506449,0.1129,2017,8,1
8/30/2017,3,-30,0.0154,-0.028,33200,0.1122,506449,0.1122,2017,8,1
8/29/2017,12,-35,0.0335,-0.06,35100,0.2088,506642,0.2088,2017,8,1
8/30/2017,12,-35,0.033,-0.058,29450,0.2294,506642,0.2294,2017,8,1
8/31/2017,12,-35,0.0304,-0.046,42000,0.1956,506642,0.1956,2017,8,1
8/31/2017,14,-40,0.0177,-0.056,31450,0.1368,506758,0.1368,2017,8,1
9/1/2017,14,-40,0.0222,-0.058,33000,0.1441,506758,0.1441,2017,9,1
9/2/2017,14,-40,0.0231,-0.06,45150,0.1658,506758,0.1658,2017,9,1
9/1/2017,9,-32,0.0084,-0.004,33650,0.0626,506775,0.0626,2017,9,1
9/2/2017,9,-32,0.0075,0,33650,0.0595,506775,0.0595,2017,9,1
9/3/2017,9,-32,0.0082,0.004,31100,0.0627,506775,0.0627,2017,9,1
9/4/2017,9,-31,0.0069,0.006,28450,0.0644,506775,0.0644,2017,9,1
9/1/2017,7,-30,0.0075,-0.038,37850,0.0906,506803,0.0906,2017,9,1
9/2/2017,7,-30,0.0079,-0.038,40200,0.0931,506803,0.0931,2017,9,1
9/2/2017,12,-36,0.0395,-0.014,39750,0.1931,506844,0.1908,2017,9,1.0120545073375262
9/3/2017,12,-36,0.0437,0,41500,0.1954,506844,0.1954,2017,9,1
9/4/2017,12,-36,0.0505,0.012,41850,0.1931,506844,0.1877,2017,9,1.0287693127330846
9/5/2017,12,-36,0.056,0.02,47600,0.1915,506844,0.1705,2017,9,1.1231671554252198
9/6/2017,12,-36,0.0524,0.018,42200,0.1736,506844,0.1586,2017,9,1.094577553593947
9/7/2017,12,-36,0.031,0.004,37450,0.1384,506844,0.1372,2017,9,1.0087463556851313
9/8/2017,12,-36,0.0182,-0.006,33850,0.1122,506844,0.1122,2017,9,1
9/4/2017,13,-34,0.0193,-0.158,33650,0.1612,507035,0.1612,2017,9,1
9/5/2017,13,-34,0.0297,-0.16,35150,0.1976,507035,0.1976,2017,9,1
9/6/2017,13,-34,0.0298,-0.162,39600,0.1996,507035,0.1925,2017,9,1.036883116883117
9/7/2017,13,-34,0.0402,-0.162,41100,0.2205,507035,0.22,2017,9,1.0022727272727272
9/8/2017,13,-34,0.0449,-0.164,45000,0.2133,507035,0.2132,2017,9,1.0004690431519698
9/9/2017,13,-35,0.028,-0.172,42600,0.1779,507035,0.1779,2017,9,1
9/5/2017,10,-28,0.0046,-0.004,34150,0.0767,507053,0.0767,2017,9,1
9/6/2017,10,-28,0.0067,-0.002,39250,0.0775,507053,0.0775,2017,9,1
9/5/2017,1,-34,0.0059,-0.058,28500,0.0672,507084,0.0672,2017,9,1
9/6/2017,1,-34,0.0106,-0.056,32800,0.0829,507084,0.0829,2017,9,1
9/7/2017,1,-34,0.0136,-0.054,37700,0.0907,507084,0.0907,2017,9,1
9/8/2017,1,-34,0.0159,-0.054,40450,0.0893,507084,0.0861,2017,9,1.037166085946574
9/8/2017,11,-38,0.0341,-0.196,37600,0.1804,507261,0.1804,2017,9,1
9/9/2017,11,-38,0.0309,-0.192,40050,0.1705,507261,0.1705,2017,9,1
9/10/2017,11,-38,0.0257,-0.192,36850,0.1602,507261,0.1602,2017,9,1
9/11/2017,5,-30,0.0061,-0.012,34800,0.0781,507397,0.0781,2017,9,1
9/12/2017,5,-30,0.0098,-0.012,42500,0.0878,507397,0.0878,2017,9,1
9/13/2017,5,-30,0.0108,-0.014,39150,0.0921,507397,0.0921,2017,9,1
9/14/2017,5,-30,0.0107,-0.016,39800,0.0982,507397,0.0982,2017,9,1
9/15/2017,5,-30,0.0102,-0.02,38350,0.102,507397,0.102,2017,9,1
9/16/2017,5,-30,0.0088,-0.024,37850,0.096,507397,0.096,2017,9,1
9/12/2017,4,-39,0.0083,-0.02,31500,0.0738,507488,0.0738,2017,9,1
9/13/2017,4,-39,0.0092,-0.02,32200,0.0781,507488,0.0781,2017,9,1
9/14/2017,4,-39,0.0078,-0.022,29150,0.082,507488,0.082,2017,9,1
9/14/2017,12,-27,0.0092,-0.106,38500,0.1125,507651,0.1125,2017,9,1
9/15/2017,12,-27,0.0136,-0.104,45650,0.1204,507651,0.1204,2017,9,1
9/16/2017,12,-27,0.0123,-0.106,44000,0.1219,507651,0.1219,2017,9,1
9/17/2017,12,-27,0.0123,-0.108,41750,0.1161,507651,0.1161,2017,9,1
9/18/2017,12,-27,0.0112,-0.11,39550,0.1053,507651,0.1053,2017,9,1
9/25/2017,8,-39,0.0147,0.018,26250,0.1069,508272,0.1069,2017,9,1
9/26/2017,8,-39,0.0163,0.012,25550,0.113,508272,0.113,2017,9,1
9/28/2017,6,-35,0.0182,-0.008,31300,0.107,508461,0.107,2017,9,1
9/29/2017,6,-35,0.023,-0.014,31900,0.1206,508461,0.1206,2017,9,1
9/30/2017,6,-35,0.0276,-0.014,42550,0.1266,508461,0.1266,2017,9,1
10/1/2017,6,-35,0.0288,-0.016,45200,0.1229,508461,0.1174,2017,10,1.0468483816013627
10/2/2017,6,-35,0.0193,-0.026,39600,0.1006,508461,0.1006,2017,10,1
9/29/2017,15,-29,0.0061,-0.028,38850,0.0575,508546,0.0575,2017,9,1
9/30/2017,15,-29,0.0051,-0.028,47550,0.0594,508546,0.0537,2017,9,1.106145251396648
10/1/2017,15,-29,0.0079,-0.028,53000,0.0635,508546,0.0608,2017,10,1.044407894736842
10/2/2017,15,-29,0.0065,-0.03,50750,0.0607,508546,0.0584,2017,10,1.0393835616438356
10/7/2017,4,-38,0.0076,-0.014,27700,0.077,509012,0.077,2017,10,1
10/8/2017,4,-38,0.0084,-0.01,31700,0.0807,509012,0.0807,2017,10,1
10/9/2017,4,-38,0.0063,-0.012,26750,0.0774,509012,0.0774,2017,10,1
10/7/2017,6,-19,0.0045,-0.03,42350,0.0659,509028,0.0659,2017,10,1
10/8/2017,6,-19,0.0058,-0.03,49400,0.0712,509028,0.0712,2017,10,1
10/9/2017,6,-19,0.0065,-0.03,48850,0.0709,509028,0.0709,2017,10,1
10/10/2017,6,-19,0.0065,-0.03,49500,0.0721,509028,0.0721,2017,10,1
10/11/2017,6,-19,0.0049,-0.032,45500,0.0679,509028,0.0679,2017,10,1
10/12/2017,6,-19,0.0046,-0.032,43150,0.065,509028,0,2017,10,
10/13/2017,6,-19,0.0044,-0.032,40850,0.0621,509028,0.0621,2017,10,1
10/14/2017,6,-19,0.004,-0.032,40400,0.0601,509028,0.0601,2017,10,1
10/10/2017,13,-36,0.0135,-0.318,31200,0.1404,509218,0.1404,2017,10,1
10/11/2017,13,-36,0.0151,-0.324,40800,0.1508,509218,0.1508,2017,10,1
10/12/2017,13,-36,0.0249,-0.332,40100,0.202,509218,0.202,2017,10,1
10/13/2017,13,-36,0.0439,-0.328,42900,0.2902,509218,0.2857,2017,10,1.015750787539377
10/14/2017,13,-36,0.0426,-0.326,40500,0.2992,509218,0.2992,2017,10,1
10/15/2017,13,-36,0.0336,-0.314,39800,0.2626,509218,0.2626,2017,10,1
10/12/2017,4,-16,0.0041,-0.014,54850,0.0465,509306,0.0465,2017,10,1
10/13/2017,4,-16,0.0043,-0.014,55350,0.0452,509306,0.0452,2017,10,1
10/14/2017,4,-16,0.0041,-0.014,53250,0.0463,509306,0.0463,2017,10,1
10/14/2017,1,-28,0.005,0.02,28700,0.0387,509409,0.0387,2017,10,1
10/15/2017,1,-28,0.0054,0.02,31850,0.0385,509409,0.0385,2017,10,1
10/16/2017,1,-28,0.0068,0.02,35000,0.0405,509409,0.0405,2017,10,1
10/17/2017,1,-28,0.0079,0.02,33400,0.0404,509409,0.0404,2017,10,1
10/14/2017,10,-22,0.0053,-0.036,30250,0.0661,509441,0.0661,2017,10,1
10/15/2017,10,-21,0.0059,-0.034,35050,0.0638,509441,0.0638,2017,10,1
10/16/2017,10,-22,0.0055,-0.034,35050,0.0654,509441,0.0654,2017,10,1
10/17/2017,10,-22,0.0048,-0.034,34000,0.0621,509441,0.0621,2017,10,1
10/18/2017,10,-22,0.007,-0.032,43500,0.0661,509441,0.0661,2017,10,1
10/19/2017,10,-22,0.0056,-0.034,32100,0.062,509441,0.062,2017,10,1
10/20/2017,10,-22,0.0057,-0.034,39100,0.0601,509441,0.0601,2017,10,1
10/20/2017,7,-32,0.0215,-0.106,42000,0.1371,509817,0.1371,2017,10,1
10/21/2017,6,-32,0.0268,-0.104,49000,0.1372,509817,0.1338,2017,10,1.0254110612855007
10/22/2017,6,-31,0.026,-0.104,41800,0.1477,509817,0.1403,2017,10,1.0527441197434069
10/23/2017,6,-31,0.0233,-0.102,40600,0.1372,509817,0.1318,2017,10,1.0409711684370258
10/24/2017,6,-31,0.0162,-0.102,37550,0.1177,509817,0.1177,2017,10,1
10/22/2017,14,-40,0.0748,-0.23,40700,0.3286,509821,0.3286,2017,10,1
10/22/2017,13,-25,0.0073,-0.01,43300,0.0562,509906,0.0562,2017,10,1
10/23/2017,13,-25,0.0082,-0.01,41200,0.0593,509906,0.0593,2017,10,1
10/24/2017,13,-25,0.0061,-0.012,39200,0.0533,509906,0.0533,2017,10,1
10/25/2017,13,-25,0.0043,-0.012,36050,0.0521,509906,0.0521,2017,10,1
10/26/2017,13,-25,0.0056,-0.011,39150,0.0549,509906,0,2017,10,
10/27/2017,13,-25,0.0069,-0.01,42250,0.0578,509906,0.0578,2017,10,1
10/28/2017,0,-22,0.0055,-0.016,37500,0.0462,510265,0.0462,2017,10,1
10/29/2017,0,-22,0.0053,-0.016,37100,0.0456,510265,0.0456,2017,10,1
10/30/2017,0,-22,0.0059,-0.016,35750,0.0472,510265,0.0472,2017,10,1
10/31/2017,0,-22,0.0052,-0.016,34800,0.0484,510265,0.0484,2017,10,1
11/1/2017,0,-22,0.0055,-0.015,42700,0.0504,510265,0,2017,11,
11/2/2017,0,-22,0.0059,-0.014,50650,0.0524,510265,0.0524,2017,11,1
11/3/2017,0,-22,0.0059,-0.014,49350,0.0519,510265,0.0519,2017,11,1
11/4/2017,0,-22,0.0041,-0.016,33200,0.0473,510265,0.0473,2017,11,1
10/29/2017,7,-35,0.0152,-0.05,29850,0.1348,510345,0.1348,2017,10,1
10/30/2017,7,-35,0.0123,-0.046,29800,0.1252,510345,0.1252,2017,10,1
11/1/2017,7,-24,0.0074,-0.042,53100,0.0795,510548,0.0795,2017,11,1
11/2/2017,7,-24,0.0116,-0.038,54900,0.0938,510548,0.0938,2017,11,1
11/3/2017,7,-24,0.0152,-0.034,61850,0.108,510548,0.108,2017,11,1
11/4/2017,7,-24,0.0183,-0.03,67350,0.1119,510548,0.1119,2017,11,1
11/5/2017,7,-24,0.0165,-0.03,61550,0.1049,510548,0.1049,2017,11,1
11/6/2017,7,-24,0.0136,-0.03,60000,0.0982,510548,0.0982,2017,11,1
11/7/2017,7,-24,0.0117,-0.03,58150,0.0911,510548,0.0911,2017,11,1
11/8/2017,7,-24,0.01,-0.03,56050,0.0811,510548,0.0811,2017,11,1
11/3/2017,9,-39,0.0111,-0.06,28650,0.0967,510678,0.0967,2017,11,1
11/4/2017,9,-39,0.0095,-0.056,35400,0.0898,510678,0.0898,2017,11,1
11/11/2017,3,-17,0.0055,-0.022,38900,0.0767,511097,0.0767,2017,11,1
11/12/2017,3,-17,0.0048,-0.022,40200,0.0725,511097,0.0725,2017,11,1
11/23/2017,13,-35,0.0148,-0.114,47450,0.1071,511767,0.1046,2017,11,1.0239005736137667
11/24/2017,13,-35,0.0232,-0.108,51150,0.1301,511767,0.1301,2017,11,1
11/25/2017,13,-35,0.0332,-0.1,52800,0.1425,511767,0.1414,2017,11,1.0077793493635077
11/26/2017,13,-35,0.0514,-0.086,58150,0.1512,511767,0.1474,2017,11,1.0257801899592944
11/27/2017,13,-35,0.0416,-0.088,47950,0.1608,511767,0.1593,2017,11,1.009416195856874
11/28/2017,14,-35,0.0186,-0.1,32750,0.1375,511767,0.1375,2017,11,1
11/24/2017,1,-36,0.0065,-0.046,39600,0.0886,511816,0.0886,2017,11,1
11/25/2017,1,-36,0.0057,-0.046,40250,0.085,511816,0.085,2017,11,1
11/24/2017,18,-34,0.0133,-0.106,34300,0.1305,511825,0.1305,2017,11,1
11/25/2017,18,-34,0.0157,-0.106,36350,0.1313,511825,0.1313,2017,11,1
11/26/2017,18,-34,0.0136,-0.11,34500,0.1278,511825,0.1278,2017,11,1
11/27/2017,18,-34,0.014,-0.114,32200,0.1296,511825,0.1296,2017,11,1
11/26/2017,8,-21,0.0047,-0.05,37950,0.0679,511938,0.0679,2017,11,1
11/27/2017,8,-21,0.0076,-0.048,44650,0.0729,511938,0.0729,2017,11,1
11/28/2017,8,-21,0.0073,-0.048,43200,0.0736,511938,0.0736,2017,11,1
11/29/2017,8,-21,0.0052,-0.048,42550,0.0707,511938,0.0707,2017,11,1
12/1/2017,10,-39,0.0137,-0.116,33050,0.0961,512240,0.0961,2017,12,1
12/2/2017,10,-39,0.0114,-0.116,28850,0.0928,512240,0.0928,2017,12,1
12/3/2017,10,-39,0.0114,-0.114,29800,0.0896,512240,0.0896,2017,12,1
12/2/2017,2,-32,0.0088,-0.004,28850,0.0923,512259,0.0923,2017,12,1
12/3/2017,2,-32,0.0118,-0.002,33350,0.0979,512259,0.0979,2017,12,1
12/4/2017,1,-32,0.0169,-0.002,34650,0.106,512259,0.106,2017,12,1
12/5/2017,1,-32,0.0165,-0.002,31650,0.1107,512259,0.1107,2017,12,1
12/6/2017,1,-32,0.0147,-0.002,32600,0.1094,512259,0.1094,2017,12,1
12/7/2017,1,-32,0.0132,-0.002,32900,0.1089,512259,0.1089,2017,12,1
12/8/2017,1,-32,0.0164,-0.002,33550,0.1088,512259,0.1088,2017,12,1
12/4/2017,15,-30,0.0051,-0.052,45700,0.0842,512416,0.0842,2017,12,1
12/5/2017,15,-30,0.0079,-0.05,52500,0.0856,512416,0.0856,2017,12,1
12/4/2017,9,-36,0.0096,-0.058,42700,0.0955,512418,0.0955,2017,12,1
12/5/2017,10,-36,0.0111,-0.058,44050,0.0914,512418,0.0914,2017,12,1
12/4/2017,1,-34,0.0083,-0.082,30400,0.0786,512424,0.0786,2017,12,1
12/5/2017,1,-35,0.0113,-0.08,32000,0.0917,512424,0.0917,2017,12,1
12/6/2017,1,-35,0.0114,-0.08,31000,0.0947,512424,0.0947,2017,12,1
12/8/2017,6,-34,0.0177,-0.02,30800,0.1448,512644,0.1448,2017,12,1
12/9/2017,6,-34,0.0201,-0.01,34700,0.1325,512644,0.1325,2017,12,1
12/10/2017,6,-34,0.0185,-0.004,34600,0.1186,512644,0.1186,2017,12,1
12/12/2017,17,-33,0.0142,-0.072,40100,0.1257,512887,0.1257,2017,12,1
12/13/2017,17,-33,0.0125,-0.074,30950,0.126,512887,0.126,2017,12,1
12/14/2017,17,-33,0.0116,-0.074,30550,0.1203,512887,0.1203,2017,12,1
12/15/2017,17,-33,0.0091,-0.074,29500,0.1191,512887,0.1191,2017,12,1
12/16/2017,17,-33,0.0095,-0.072,29700,0.1228,512887,0.1228,2017,12,1
12/17/2017,17,-33,0.0143,-0.068,49400,0.1232,512887,0.1188,2017,12,1.037037037037037
12/18/2017,17,-32,0.0132,-0.068,48950,0.1195,512887,0.1172,2017,12,1.0196245733788396
12/19/2017,17,-32,0.0115,-0.072,44300,0.1222,512887,0.1222,2017,12,1
12/13/2017,3,-28,0.0048,-0.05,37450,0.0703,512924,0.0703,2017,12,1
12/14/2017,2,-28,0.0066,-0.048,52000,0.0759,512924,0.0759,2017,12,1
12/15/2017,2,-28,0.009,-0.046,59150,0.0814,512924,0.0814,2017,12,1
12/16/2017,2,-28,0.01,-0.045,58700,0.088,512924,0,2017,12,
12/17/2017,2,-28,0.0111,-0.044,58300,0.0946,512924,0.0946,2017,12,1
12/18/2017,15,-31,0.0172,-0.024,32500,0.116,513186,0.116,2017,12,1
12/19/2017,15,-31,0.0212,-0.022,35600,0.1228,513186,0.1228,2017,12,1
12/20/2017,15,-31,0.0221,-0.022,35850,0.1262,513186,0.1262,2017,12,1
12/21/2017,15,-31,0.0208,-0.024,38200,0.1228,513186,0.1228,2017,12,1
12/22/2017,14,-31,0.0168,-0.028,35150,0.1194,513186,0.1194,2017,12,1
12/20/2017,8,-30,0.0152,-0.006,47500,0.0782,513291,0.0782,2017,12,1
12/21/2017,8,-30,0.0066,-0.01,38250,0.0645,513291,0.0645,2017,12,1
12/20/2017,10,-35,0.0192,-0.078,42750,0.1028,513326,0.0902,2017,12,1.139689578713969
12/21/2017,10,-35,0.0242,-0.076,39850,0.114,513326,0.1113,2017,12,1.0242587601078168
12/22/2017,10,-35,0.0212,-0.076,34950,0.1113,513326,0.1113,2017,12,1
12/23/2017,10,-35,0.0193,-0.074,34800,0.1029,513326,0.1008,2017,12,1.0208333333333335
12/25/2017,16,-38,0.034,0.358,30250,0.2738,513588,0.2738,2017,12,1
12/26/2017,16,-38,0.0401,0.35,27550,0.2764,513588,0.2764,2017,12,1
12/27/2017,16,-38,0.0605,0.356,31600,0.3263,513588,0.3263,2017,12,1
12/28/2017,16,-38,0.0602,0.36,33950,0.3353,513588,0.3353,2017,12,1
12/29/2017,16,-38,0.0807,0.352,37000,0.362,513588,0.3584,2017,12,1.0100446428571428
12/30/2017,16,-38,0.0715,0.308,38500,0.3428,513588,0.3348,2017,12,1.02389486260454
12/26/2017,11,-19,0.0057,-0.022,39400,0.07,513660,0.07,2017,12,1
12/27/2017,11,-19,0.0057,-0.022,29300,0.07,513660,0.07,2017,12,1
12/26/2017,16,-31,0.0103,-0.032,43850,0.0945,513669,0.0945,2017,12,1
12/27/2017,16,-31,0.0078,-0.034,42500,0.0931,513669,0.0931,2017,12,1
12/28/2017,16,-31,0.0064,-0.036,33800,0.0819,513669,0.0819,2017,12,1
1/1/2018,13,-34,0.0228,-0.06,33000,0.1593,514018,0.1593,2018,1,1
1/2/2018,13,-34,0.0269,-0.058,35500,0.1643,514018,0.1643,2018,1,1
1/3/2018,13,-34,0.0312,-0.058,39300,0.1633,514018,0.1633,2018,1,1
1/4/2018,13,-34,0.0361,-0.056,43300,0.159,514018,0.159,2018,1,1
1/5/2018,13,-34,0.0406,-0.054,47600,0.1684,514018,0.1684,2018,1,1
1/6/2018,12,-35,0.0419,-0.054,51600,0.1719,514018,0.1719,2018,1,1
1/7/2018,12,-35,0.0493,-0.054,55800,0.1769,514018,0.1769,2018,1,1
1/8/2018,13,-35,0.032,-0.072,43700,0.1495,514018,0.1495,2018,1,1
1/9/2018,13,-35,0.0096,-0.092,28250,0.1078,514018,0.1078,2018,1,1
1/9/2018,14,-39,0.0283,-0.124,41500,0.1737,514507,0.1737,2018,1,1
1/10/2018,14,-39,0.0392,-0.126,46800,0.176,514507,0.1736,2018,1,1.0138248847926266
1/11/2018,14,-39,0.0321,-0.138,39800,0.1755,514507,0.171,2018,1,1.026315789473684
1/12/2018,14,-39,0.0248,-0.15,36300,0.1709,514507,0.166,2018,1,1.0295180722891566
1/13/2018,14,-39,0.0234,-0.153,33900,0.1661,514507,0,2018,1,
1/14/2018,14,-39,0.022,-0.156,31550,0.1613,514507,0.1613,2018,1,1
1/15/2018,14,-39,0.0165,-0.154,28950,0.1404,514507,0.1404,2018,1,1
1/15/2018,11,-36,0.0418,-0.004,37650,0.1745,514831,0.1719,2018,1,1.0151250727166956
1/16/2018,11,-36,0.0376,-0.01,44150,0.1847,514831,0.1844,2018,1,1.0016268980477223
1/17/2018,11,-36,0.0253,-0.03,38000,0.1656,514831,0.1651,2018,1,1.0030284675953967
1/21/2018,14,-30,0.0107,-0.042,37650,0.0903,515212,0.0903,2018,1,1
1/22/2018,14,-30,0.0117,-0.042,37400,0.0926,515212,0.0926,2018,1,1
1/23/2018,14,-30,0.0119,-0.042,36250,0.0915,515212,0,2018,1,
1/24/2018,14,-30,0.0122,-0.042,35100,0.0904,515212,0.0904,2018,1,1
1/25/2018,14,-30,0.0104,-0.043,34500,0.0906,515212,0,2018,1,
1/26/2018,14,-30,0.0086,-0.044,33950,0.0909,515212,0,2018,1,
1/27/2018,14,-30,0.0068,-0.045,33400,0.0911,515212,0,2018,1,
1/28/2018,14,-30,0.0051,-0.046,32850,0.0914,515212,0.0914,2018,1,1
1/23/2018,10,-23,0.0087,-0.032,41500,0.1025,515317,0.1025,2018,1,1
1/24/2018,10,-23,0.0107,-0.03,45950,0.1162,515317,0.1162,2018,1,1
1/25/2018,10,-23,0.0082,-0.032,41900,0.1054,515317,0.1054,2018,1,1
1/28/2018,18,-36,0.0431,-0.102,38300,0.2581,515599,0.2581,2018,1,1
1/29/2018,18,-36,0.0434,-0.08,41150,0.2594,515599,0.2594,2018,1,1
1/30/2018,18,-36,0.0419,-0.07,41350,0.2497,515599,0.2497,2018,1,1
1/31/2018,2,-33,0.03,-0.086,36800,0.1834,515776,0.1834,2018,1,1
2/1/2018,2,-33,0.0433,-0.08,47100,0.2029,515776,0.1954,2018,2,1.0383828045035823
2/2/2018,2,-33,0.039,-0.086,48750,0.2061,515776,0.1969,2018,2,1.0467242254951752
2/3/2018,1,-33,0.033,-0.094,45100,0.2084,515776,0.2084,2018,2,1
2/4/2018,1,-33,0.0227,-0.106,36600,0.2011,515776,0.2011,2018,2,1
1/31/2018,19,-39,0.0259,-0.716,29800,0.2686,515782,0.2686,2018,1,1
2/1/2018,19,-39,0.0405,-0.668,37200,0.2896,515782,0.2896,2018,2,1
2/2/2018,19,-39,0.0545,-0.63,46650,0.3359,515782,0,2018,2,
2/3/2018,18,-39,0.0685,-0.592,56100,0.3822,515782,0.3822,2018,2,1
2/4/2018,18,-39,0.0781,-0.57,59350,0.3959,515782,0.3959,2018,2,1
2/5/2018,18,-39,0.0901,-0.54,62900,0.3919,515782,0.3887,2018,2,1.00823257010548
2/6/2018,18,-39,0.0457,-0.554,43700,0.3108,515782,0.3108,2018,2,1
